freq,unit,mot_nrg,geo,time,value
A,NR,HYD_FCELL,BE,2023,1
A,NR,HYD_FCELL,BE,2024,4
A,NR,HYD_FCELL,BG,2015,0
A,NR,HYD_FCELL,BG,2016,0
A,NR,HYD_FCELL,BG,2017,0
A,NR,HYD_FCELL,BG,2018,0
A,NR,HYD_FCELL,BG,2019,0
A,NR,HYD_FCELL,BG,2020,0
A,NR,HYD_FCELL,BG,2021,0
A,NR,HYD_FCELL,BG,2022,0
A,NR,HYD_FCELL,BG,2023,1
A,NR,HYD_FCELL,BG,2024,0
A,NR,HYD_FCELL,CY,2015,0
A,NR,HYD_FCELL,CY,2016,0
A,NR,HYD_FCELL,CY,2017,0
A,NR,HYD_FCELL,CY,2018,0
A,NR,HYD_FCELL,CY,2019,0
A,NR,HYD_FCELL,CY,2020,0
A,NR,HYD_FCELL,CY,2021,0
A,NR,HYD_FCELL,CY,2022,0
A,NR,HYD_FCELL,CY,2023,0
A,NR,HYD_FCELL,CY,2024,0
A,NR,HYD_FCELL,CZ,2015,0
A,NR,HYD_FCELL,CZ,2016,0
A,NR,HYD_FCELL,CZ,2017,0
A,NR,HYD_FCELL,CZ,2018,0
A,NR,HYD_FCELL,CZ,2019,0
A,NR,HYD_FCELL,CZ,2020,2
A,NR,HYD_FCELL,CZ,2021,9
A,NR,HYD_FCELL,CZ,2022,3
A,NR,HYD_FCELL,CZ,2023,16
A,NR,HYD_FCELL,CZ,2024,0
A,NR,HYD_FCELL,DE,2015,72
A,NR,HYD_FCELL,DE,2016,49
A,NR,HYD_FCELL,DE,2017,122
A,NR,HYD_FCELL,DE,2018,154
A,NR,HYD_FCELL,DE,2019,210
A,NR,HYD_FCELL,DE,2020,311
A,NR,HYD_FCELL,DE,2021,466
A,NR,HYD_FCELL,DE,2022,836
A,NR,HYD_FCELL,DE,2023,267
A,NR,HYD_FCELL,DE,2024,179
A,NR,HYD_FCELL,DK,2015,14
A,NR,HYD_FCELL,DK,2016,14
A,NR,HYD_FCELL,DK,2017,15
A,NR,HYD_FCELL,DK,2018,6
A,NR,HYD_FCELL,DK,2019,8
A,NR,HYD_FCELL,DK,2020,45
A,NR,HYD_FCELL,DK,2021,75
A,NR,HYD_FCELL,DK,2022,6
A,NR,HYD_FCELL,DK,2023,1
A,NR,HYD_FCELL,DK,2024,0
A,NR,HYD_FCELL,EE,2015,0
A,NR,HYD_FCELL,EE,2016,0
A,NR,HYD_FCELL,EE,2017,0
A,NR,HYD_FCELL,EE,2018,0
A,NR,HYD_FCELL,EE,2019,0
A,NR,HYD_FCELL,EE,2020,0
A,NR,HYD_FCELL,EE,2021,1
A,NR,HYD_FCELL,EE,2022,1
A,NR,HYD_FCELL,EE,2023,1
A,NR,HYD_FCELL,EE,2024,0
A,NR,HYD_FCELL,EL,2015,0
A,NR,HYD_FCELL,EL,2016,0
A,NR,HYD_FCELL,EL,2017,0
A,NR,HYD_FCELL,EL,2018,0
A,NR,HYD_FCELL,EL,2019,0
A,NR,HYD_FCELL,EL,2020,0
A,NR,HYD_FCELL,EL,2021,0
A,NR,HYD_FCELL,EL,2022,0
A,NR,HYD_FCELL,EL,2023,0
A,NR,HYD_FCELL,EL,2024,0
A,NR,HYD_FCELL,ES,2015,0
A,NR,HYD_FCELL,ES,2016,0
A,NR,HYD_FCELL,ES,2017,0
A,NR,HYD_FCELL,ES,2018,1
A,NR,HYD_FCELL,ES,2019,1
A,NR,HYD_FCELL,ES,2020,7
A,NR,HYD_FCELL,ES,2021,9
A,NR,HYD_FCELL,ES,2022,4
A,NR,HYD_FCELL,ES,2023,8
A,NR,HYD_FCELL,ES,2024,7
A,NR,HYD_FCELL,FI,2015,0
A,NR,HYD_FCELL,FI,2016,0
A,NR,HYD_FCELL,FI,2017,0
A,NR,HYD_FCELL,FI,2018,0
A,NR,HYD_FCELL,FI,2019,0
A,NR,HYD_FCELL,FI,2020,0
A,NR,HYD_FCELL,FI,2021,1
A,NR,HYD_FCELL,FI,2022,0
A,NR,HYD_FCELL,FI,2023,0
A,NR,HYD_FCELL,FI,2024,0
A,NR,HYD_FCELL,FR,2015,10
A,NR,HYD_FCELL,FR,2016,9
A,NR,HYD_FCELL,FR,2017,57
A,NR,HYD_FCELL,FR,2018,36
A,NR,HYD_FCELL,FR,2019,63
A,NR,HYD_FCELL,FR,2020,211
A,NR,HYD_FCELL,FR,2021,61
A,NR,HYD_FCELL,FR,2022,193
A,NR,HYD_FCELL,FR,2023,306
A,NR,HYD_FCELL,FR,2024,531
A,NR,HYD_FCELL,HR,2015,0
A,NR,HYD_FCELL,HR,2016,0
A,NR,HYD_FCELL,HR,2017,0
A,NR,HYD_FCELL,HR,2018,0
A,NR,HYD_FCELL,HR,2019,0
A,NR,HYD_FCELL,HR,2020,0
A,NR,HYD_FCELL,HR,2021,0
A,NR,HYD_FCELL,HR,2022,0
A,NR,HYD_FCELL,HR,2023,0
A,NR,HYD_FCELL,HR,2024,0
A,NR,HYD_FCELL,HU,2015,0
A,NR,HYD_FCELL,HU,2016,0
A,NR,HYD_FCELL,HU,2017,0
A,NR,HYD_FCELL,HU,2018,0
A,NR,HYD_FCELL,HU,2019,0
A,NR,HYD_FCELL,HU,2020,0
A,NR,HYD_FCELL,HU,2021,1
A,NR,HYD_FCELL,HU,2022,1
A,NR,HYD_FCELL,HU,2023,0
A,NR,HYD_FCELL,HU,2024,1
A,NR,HYD_FCELL,IE,2015,0
A,NR,HYD_FCELL,IE,2016,1
A,NR,HYD_FCELL,IE,2017,0
A,NR,HYD_FCELL,IE,2018,0
A,NR,HYD_FCELL,IE,2019,0
A,NR,HYD_FCELL,IE,2020,0
A,NR,HYD_FCELL,IE,2021,0
A,NR,HYD_FCELL,IE,2022,0
A,NR,HYD_FCELL,IE,2023,0
A,NR,HYD_FCELL,IE,2024,0
A,NR,HYD_FCELL,IT,2015,1
A,NR,HYD_FCELL,IT,2016,0
A,NR,HYD_FCELL,IT,2017,0
A,NR,HYD_FCELL,IT,2018,1
A,NR,HYD_FCELL,IT,2019,17
A,NR,HYD_FCELL,IT,2020,7
A,NR,HYD_FCELL,IT,2021,10
A,NR,HYD_FCELL,IT,2022,11
A,NR,HYD_FCELL,IT,2023,2
A,NR,HYD_FCELL,IT,2024,1
A,NR,HYD_FCELL,LT,2015,0
A,NR,HYD_FCELL,LT,2016,0
A,NR,HYD_FCELL,LT,2017,0
A,NR,HYD_FCELL,LT,2018,0
A,NR,HYD_FCELL,LT,2019,0
A,NR,HYD_FCELL,LT,2020,0
A,NR,HYD_FCELL,LT,2021,0
A,NR,HYD_FCELL,LT,2022,0
A,NR,HYD_FCELL,LT,2023,0
A,NR,HYD_FCELL,LT,2024,0
A,NR,HYD_FCELL,LU,2015,0
A,NR,HYD_FCELL,LU,2016,0
A,NR,HYD_FCELL,LU,2017,0
A,NR,HYD_FCELL,LU,2018,0
A,NR,HYD_FCELL,LU,2019,0
A,NR,HYD_FCELL,LU,2020,0
A,NR,HYD_FCELL,LU,2021,1
A,NR,HYD_FCELL,LU,2022,2
A,NR,HYD_FCELL,LU,2023,0
A,NR,HYD_FCELL,LU,2024,10
A,NR,HYD_FCELL,LV,2015,0
A,NR,HYD_FCELL,LV,2016,0
A,NR,HYD_FCELL,LV,2017,0
A,NR,HYD_FCELL,LV,2018,0
A,NR,HYD_FCELL,LV,2019,0
A,NR,HYD_FCELL,LV,2020,0
A,NR,HYD_FCELL,LV,2021,0
A,NR,HYD_FCELL,LV,2022,0
A,NR,HYD_FCELL,LV,2023,0
A,NR,HYD_FCELL,LV,2024,0
A,NR,HYD_FCELL,MT,2015,0
A,NR,HYD_FCELL,MT,2016,0
A,NR,HYD_FCELL,MT,2017,0
A,NR,HYD_FCELL,MT,2018,0
A,NR,HYD_FCELL,MT,2019,0
A,NR,HYD_FCELL,MT,2020,0
A,NR,HYD_FCELL,MT,2021,0
A,NR,HYD_FCELL,MT,2022,0
A,NR,HYD_FCELL,MT,2023,0
A,NR,HYD_FCELL,MT,2024,0
A,NR,HYD_FCELL,NL,2015,19
A,NR,HYD_FCELL,NL,2016,7
A,NR,HYD_FCELL,NL,2017,6
A,NR,HYD_FCELL,NL,2018,13
A,NR,HYD_FCELL,NL,2019,156
A,NR,HYD_FCELL,NL,2020,147
A,NR,HYD_FCELL,NL,2021,122
A,NR,HYD_FCELL,NL,2022,89
A,NR,HYD_FCELL,NL,2023,39
A,NR,HYD_FCELL,NL,2024,0
A,NR,HYD_FCELL,PL,2015,0
A,NR,HYD_FCELL,PL,2016,0
A,NR,HYD_FCELL,PL,2017,0
A,NR,HYD_FCELL,PL,2018,0
A,NR,HYD_FCELL,PL,2019,0
A,NR,HYD_FCELL,PL,2020,0
A,NR,HYD_FCELL,PL,2021,74
A,NR,HYD_FCELL,PL,2022,41
A,NR,HYD_FCELL,PL,2023,83
A,NR,HYD_FCELL,PL,2024,12
A,NR,HYD_FCELL,PT,2015,0
A,NR,HYD_FCELL,PT,2016,0
A,NR,HYD_FCELL,PT,2017,0
A,NR,HYD_FCELL,PT,2018,0
A,NR,HYD_FCELL,PT,2019,0
A,NR,HYD_FCELL,PT,2020,0
A,NR,HYD_FCELL,PT,2021,3
A,NR,HYD_FCELL,PT,2022,0
A,NR,HYD_FCELL,PT,2023,0
A,NR,HYD_FCELL,PT,2024,0
A,NR,HYD_FCELL,RO,2015,0
A,NR,HYD_FCELL,RO,2016,0
A,NR,HYD_FCELL,RO,2017,0
A,NR,HYD_FCELL,RO,2018,0
A,NR,HYD_FCELL,RO,2019,0
A,NR,HYD_FCELL,RO,2020,0
A,NR,HYD_FCELL,RO,2021,0
A,NR,HYD_FCELL,RO,2022,0
A,NR,HYD_FCELL,RO,2023,0
A,NR,HYD_FCELL,RO,2024,0
A,NR,HYD_FCELL,SE,2015,1
A,NR,HYD_FCELL,SE,2016,19
A,NR,HYD_FCELL,SE,2017,14
A,NR,HYD_FCELL,SE,2018,5
A,NR,HYD_FCELL,SE,2019,2
A,NR,HYD_FCELL,SE,2020,5
A,NR,HYD_FCELL,SE,2021,16
A,NR,HYD_FCELL,SE,2022,2
A,NR,HYD_FCELL,SE,2023,2
A,NR,HYD_FCELL,SE,2024,7
A,NR,HYD_FCELL,SI,2015,0
A,NR,HYD_FCELL,SI,2016,0
A,NR,HYD_FCELL,SI,2017,0
A,NR,HYD_FCELL,SI,2018,0
A,NR,HYD_FCELL,SI,2019,0
A,NR,HYD_FCELL,SI,2020,0
A,NR,HYD_FCELL,SI,2021,0
A,NR,HYD_FCELL,SI,2022,0
A,NR,HYD_FCELL,SI,2023,0
A,NR,HYD_FCELL,SI,2024,0
A,NR,HYD_FCELL,SK,2015,0
A,NR,HYD_FCELL,SK,2016,0
A,NR,HYD_FCELL,SK,2017,0
A,NR,HYD_FCELL,SK,2018,0
A,NR,HYD_FCELL,SK,2019,0
A,NR,HYD_FCELL,SK,2020,0
A,NR,HYD_FCELL,SK,2021,2
A,NR,HYD_FCELL,SK,2022,1
A,NR,HYD_FCELL,SK,2023,1
A,NR,HYD_FCELL,SK,2024,0
A,NR,LPG,AT,2015,0
A,NR,LPG,AT,2016,0
A,NR,LPG,AT,2018,0
A,NR,LPG,AT,2019,0
A,NR,LPG,AT,2020,0
A,NR,LPG,AT,2021,0
A,NR,LPG,AT,2022,0
A,NR,LPG,AT,2023,0
A,NR,LPG,AT,2024,0
A,NR,LPG,BE,2015,5
A,NR,LPG,BE,2016,4
A,NR,LPG,BE,2017,2
A,NR,LPG,BE,2018,1
A,NR,LPG,BE,2019,0
A,NR,LPG,BE,2020,0
A,NR,LPG,BE,2021,1
A,NR,LPG,BE,2022,0
A,NR,LPG,BE,2023,0
A,NR,LPG,BE,2024,0
A,NR,LPG,BG,2015,116
A,NR,LPG,BG,2016,502
A,NR,LPG,BG,2017,465
A,NR,LPG,BG,2019,1769
A,NR,LPG,BG,2020,3
A,NR,LPG,BG,2021,2
A,NR,LPG,BG,2022,4
A,NR,LPG,BG,2023,28
A,NR,LPG,BG,2024,121
A,NR,LPG,CY,2015,0
A,NR,LPG,CY,2016,0
A,NR,LPG,CY,2017,0
A,NR,LPG,CY,2018,0
A,NR,LPG,CY,2019,0
A,NR,LPG,CY,2020,0
A,NR,LPG,CY,2021,0
A,NR,LPG,CY,2022,0
A,NR,LPG,CY,2023,0
A,NR,LPG,CY,2024,0
A,NR,LPG,CZ,2020,1278
A,NR,LPG,CZ,2021,0
A,NR,LPG,CZ,2022,3991
A,NR,LPG,CZ,2023,3622
A,NR,LPG,CZ,2024,4451
A,NR,LPG,DE,2015,4716
A,NR,LPG,DE,2016,2990
A,NR,LPG,DE,2017,4400
A,NR,LPG,DE,2018,4663
A,NR,LPG,DE,2019,7256
A,NR,LPG,DE,2020,6543
A,NR,LPG,DE,2021,10118
A,NR,LPG,DE,2022,15006
A,NR,LPG,DE,2023,13147
A,NR,LPG,DE,2024,13711
A,NR,LPG,DK,2015,0
A,NR,LPG,DK,2016,0
A,NR,LPG,DK,2017,0
A,NR,LPG,DK,2018,0
A,NR,LPG,DK,2019,0
A,NR,LPG,DK,2020,0
A,NR,LPG,DK,2021,0
A,NR,LPG,DK,2022,0
A,NR,LPG,DK,2023,0
A,NR,LPG,DK,2024,0
A,NR,LPG,EE,2015,0
A,NR,LPG,EE,2016,0
A,NR,LPG,EE,2017,0
A,NR,LPG,EE,2018,0
A,NR,LPG,EE,2019,0
A,NR,LPG,EE,2020,0
A,NR,LPG,EE,2021,0
A,NR,LPG,EE,2022,0
A,NR,LPG,EE,2023,0
A,NR,LPG,EE,2024,0
A,NR,LPG,EL,2023,0
A,NR,LPG,EL,2024,0
A,NR,LPG,ES,2015,2317
A,NR,LPG,ES,2016,133
A,NR,LPG,ES,2017,136
A,NR,LPG,ES,2018,269
A,NR,LPG,ES,2019,717
A,NR,LPG,ES,2020,232
A,NR,LPG,ES,2021,139
A,NR,LPG,ES,2022,271
A,NR,LPG,ES,2023,452
A,NR,LPG,ES,2024,616
A,NR,LPG,FI,2015,0
A,NR,LPG,FI,2016,0
A,NR,LPG,FI,2017,0
A,NR,LPG,FI,2018,0
A,NR,LPG,FI,2019,0
A,NR,LPG,FI,2020,0
A,NR,LPG,FI,2021,0
A,NR,LPG,FI,2022,0
A,NR,LPG,FI,2023,0
A,NR,LPG,FI,2024,0
A,NR,LPG,FR,2015,0
A,NR,LPG,FR,2016,47
A,NR,LPG,FR,2017,0
A,NR,LPG,FR,2018,1
A,NR,LPG,FR,2019,1
A,NR,LPG,FR,2020,0
A,NR,LPG,FR,2021,0
A,NR,LPG,FR,2022,0
A,NR,LPG,FR,2023,0
A,NR,LPG,HR,2016,2
A,NR,LPG,HR,2020,1
A,NR,LPG,HR,2021,1
A,NR,LPG,HR,2022,1
A,NR,LPG,HR,2023,1
A,NR,LPG,HR,2024,0
A,NR,LPG,HU,2015,0
A,NR,LPG,HU,2016,0
A,NR,LPG,HU,2017,0
A,NR,LPG,HU,2018,0
A,NR,LPG,HU,2019,0
A,NR,LPG,HU,2020,0
A,NR,LPG,HU,2021,0
A,NR,LPG,HU,2022,0
A,NR,LPG,HU,2023,0
A,NR,LPG,HU,2024,0
A,NR,LPG,IE,2022,140
A,NR,LPG,IT,2015,120728
A,NR,LPG,IT,2016,101619
A,NR,LPG,IT,2017,128765
A,NR,LPG,IT,2018,126778
A,NR,LPG,IT,2019,137096
A,NR,LPG,IT,2020,94989
A,NR,LPG,IT,2021,108090
A,NR,LPG,IT,2022,118415
A,NR,LPG,IT,2023,141624
A,NR,LPG,IT,2024,146654
A,NR,LPG,LT,2015,0
A,NR,LPG,LT,2016,0
A,NR,LPG,LT,2017,0
A,NR,LPG,LT,2018,1
A,NR,LPG,LT,2019,1
A,NR,LPG,LT,2020,1
A,NR,LPG,LT,2021,0
A,NR,LPG,LT,2022,1
A,NR,LPG,LT,2023,1
A,NR,LPG,LT,2024,1
A,NR,LPG,LU,2021,0
A,NR,LPG,LU,2022,0
A,NR,LPG,LU,2023,0
A,NR,LPG,LU,2024,1
A,NR,LPG,LV,2016,77
A,NR,LPG,LV,2017,78
A,NR,LPG,LV,2018,56
A,NR,LPG,LV,2019,120
A,NR,LPG,LV,2020,106
A,NR,LPG,LV,2021,264
A,NR,LPG,LV,2022,320
A,NR,LPG,LV,2023,388
A,NR,LPG,LV,2024,378
A,NR,LPG,MT,2015,0
A,NR,LPG,MT,2016,0
A,NR,LPG,MT,2017,0
A,NR,LPG,MT,2018,0
A,NR,LPG,MT,2019,0
A,NR,LPG,MT,2020,0
A,NR,LPG,MT,2021,0
A,NR,LPG,MT,2022,0
A,NR,LPG,MT,2023,0
A,NR,LPG,MT,2024,0
A,NR,LPG,NL,2015,362
A,NR,LPG,NL,2016,860
A,NR,LPG,NL,2017,1200
A,NR,LPG,NL,2018,969
A,NR,LPG,NL,2019,520
A,NR,LPG,NL,2020,1921
A,NR,LPG,NL,2021,2229
A,NR,LPG,NL,2022,2285
A,NR,LPG,NL,2023,2362
A,NR,LPG,NL,2024,2189
A,NR,LPG,PL,2015,5500
A,NR,LPG,PL,2016,6500
A,NR,LPG,PL,2017,10100
A,NR,LPG,PL,2018,7500
A,NR,LPG,PL,2019,8100
A,NR,LPG,PL,2020,9100
A,NR,LPG,PL,2021,13500
A,NR,LPG,PL,2022,12200
A,NR,LPG,PL,2023,12513
A,NR,LPG,PL,2024,16550
A,NR,LPG,PT,2017,1795
A,NR,LPG,PT,2018,1894
A,NR,LPG,PT,2019,2239
A,NR,LPG,PT,2020,1878
A,NR,LPG,PT,2021,3614
A,NR,LPG,PT,2022,5521
A,NR,LPG,PT,2023,11321
A,NR,LPG,PT,2024,15121
A,NR,LPG,SE,2015,0
A,NR,LPG,SE,2016,0
A,NR,LPG,SE,2017,0
A,NR,LPG,SE,2018,0
A,NR,LPG,SE,2019,0
A,NR,LPG,SE,2020,0
A,NR,LPG,SE,2021,0
A,NR,LPG,SE,2022,0
A,NR,LPG,SE,2023,0
A,NR,LPG,SE,2024,0
A,NR,LPG,SI,2015,199
A,NR,LPG,SI,2016,290
A,NR,LPG,SI,2017,335
A,NR,LPG,SI,2018,148
A,NR,LPG,SI,2019,90
A,NR,LPG,SI,2020,137
A,NR,LPG,SI,2021,557
A,NR,LPG,SI,2022,689
A,NR,LPG,SI,2023,504
A,NR,LPG,SI,2024,833
A,NR,LPG,SK,2015,0
A,NR,LPG,SK,2016,293
A,NR,LPG,SK,2017,646
A,NR,LPG,SK,2018,561
A,NR,LPG,SK,2019,239
A,NR,LPG,SK,2020,540
A,NR,LPG,SK,2021,651
A,NR,LPG,SK,2022,1407
A,NR,LPG,SK,2023,1568
A,NR,LPG,SK,2024,1810
A,NR,OTH,AT,2015,0
A,NR,OTH,AT,2016,0
A,NR,OTH,AT,2017,0
A,NR,OTH,AT,2018,0
A,NR,OTH,AT,2019,0
A,NR,OTH,AT,2020,0
A,NR,OTH,AT,2021,0
A,NR,OTH,AT,2022,0
A,NR,OTH,AT,2023,0
A,NR,OTH,AT,2024,0
A,NR,OTH,BE,2015,0
A,NR,OTH,BE,2016,0
A,NR,OTH,BE,2017,0
A,NR,OTH,BE,2018,0
A,NR,OTH,BE,2019,4
A,NR,OTH,BE,2020,3
A,NR,OTH,BE,2021,0
A,NR,OTH,BE,2022,0
A,NR,OTH,BE,2023,1
A,NR,OTH,BE,2024,0
A,NR,OTH,BG,2022,17
A,NR,OTH,BG,2024,0
A,NR,OTH,CY,2015,0
A,NR,OTH,CY,2016,0
A,NR,OTH,CY,2017,0
A,NR,OTH,CY,2018,0
A,NR,OTH,CY,2019,0
A,NR,OTH,CY,2020,0
A,NR,OTH,CY,2021,2
A,NR,OTH,CY,2022,2
A,NR,OTH,CY,2023,0
A,NR,OTH,CY,2024,0
A,NR,OTH,CZ,2021,0
A,NR,OTH,DE,2015,33838
A,NR,OTH,DE,2016,48063
A,NR,OTH,DE,2017,25
A,NR,OTH,DE,2018,28
A,NR,OTH,DE,2019,117
A,NR,OTH,DE,2020,95
A,NR,OTH,DE,2021,68
A,NR,OTH,DE,2022,74
A,NR,OTH,DE,2023,110
A,NR,OTH,DE,2024,97
A,NR,OTH,DK,2019,0
A,NR,OTH,DK,2020,0
A,NR,OTH,DK,2021,0
A,NR,OTH,DK,2022,0
A,NR,OTH,DK,2023,0
A,NR,OTH,DK,2024,0
A,NR,OTH,EL,2023,0
A,NR,OTH,EL,2024,0
A,NR,OTH,ES,2015,19
A,NR,OTH,ES,2016,771
A,NR,OTH,ES,2017,1635
A,NR,OTH,ES,2018,2631
A,NR,OTH,ES,2019,1570
A,NR,OTH,ES,2020,250
A,NR,OTH,ES,2021,121
A,NR,OTH,ES,2022,13
A,NR,OTH,ES,2023,7
A,NR,OTH,ES,2024,5
A,NR,OTH,FI,2015,0
A,NR,OTH,FI,2016,0
A,NR,OTH,FI,2017,0
A,NR,OTH,FI,2018,0
A,NR,OTH,FI,2019,0
A,NR,OTH,FI,2021,0
A,NR,OTH,FI,2022,0
A,NR,OTH,FI,2023,0
A,NR,OTH,FI,2024,0
A,NR,OTH,FR,2015,46
A,NR,OTH,FR,2016,83
A,NR,OTH,FR,2017,113
A,NR,OTH,FR,2018,11
A,NR,OTH,FR,2019,3
A,NR,OTH,FR,2020,2
A,NR,OTH,FR,2021,1
A,NR,OTH,FR,2022,1
A,NR,OTH,FR,2023,4
A,NR,OTH,FR,2024,2
A,NR,OTH,HR,2015,466
A,NR,OTH,HR,2016,501
A,NR,OTH,HR,2017,664
A,NR,OTH,HR,2018,1085
A,NR,OTH,HR,2019,1922
A,NR,OTH,HR,2020,607
A,NR,OTH,HR,2023,0
A,NR,OTH,HR,2024,0
A,NR,OTH,HU,2015,10
A,NR,OTH,HU,2016,11
A,NR,OTH,HU,2017,9
A,NR,OTH,HU,2018,0
A,NR,OTH,HU,2019,1
A,NR,OTH,HU,2020,1
A,NR,OTH,HU,2021,0
A,NR,OTH,HU,2022,2
A,NR,OTH,HU,2023,40
A,NR,OTH,HU,2024,110
A,NR,OTH,IE,2015,1718
A,NR,OTH,IE,2016,2943
A,NR,OTH,IE,2018,0
A,NR,OTH,IE,2019,1
A,NR,OTH,IE,2021,316
A,NR,OTH,IE,2022,585
A,NR,OTH,IE,2023,0
A,NR,OTH,IE,2024,1
A,NR,OTH,IT,2015,89
A,NR,OTH,IT,2017,1896
A,NR,OTH,IT,2023,52
A,NR,OTH,IT,2024,4
A,NR,OTH,LT,2015,39
A,NR,OTH,LT,2016,19
A,NR,OTH,LT,2017,13
A,NR,OTH,LT,2018,102
A,NR,OTH,LT,2019,254
A,NR,OTH,LT,2020,433
A,NR,OTH,LT,2021,334
A,NR,OTH,LT,2022,369
A,NR,OTH,LT,2023,4
A,NR,OTH,LT,2024,575
A,NR,OTH,LU,2019,5
A,NR,OTH,LU,2020,17
A,NR,OTH,LU,2021,0
A,NR,OTH,LU,2022,0
A,NR,OTH,LU,2023,1
A,NR,OTH,LU,2024,37
A,NR,OTH,LV,2015,140
A,NR,OTH,LV,2016,0
A,NR,OTH,LV,2017,0
A,NR,OTH,LV,2018,0
A,NR,OTH,LV,2019,0
A,NR,OTH,LV,2020,0
A,NR,OTH,LV,2021,0
A,NR,OTH,LV,2022,0
A,NR,OTH,LV,2023,0
A,NR,OTH,LV,2024,0
A,NR,OTH,MT,2015,4
A,NR,OTH,MT,2016,0
A,NR,OTH,MT,2017,0
A,NR,OTH,MT,2018,0
A,NR,OTH,MT,2019,0
A,NR,OTH,MT,2020,0
A,NR,OTH,MT,2021,0
A,NR,OTH,MT,2022,0
A,NR,OTH,MT,2023,0
A,NR,OTH,MT,2024,0
A,NR,OTH,NL,2015,4
A,NR,OTH,NL,2016,1
A,NR,OTH,NL,2017,0
A,NR,OTH,NL,2018,2
A,NR,OTH,NL,2019,0
A,NR,OTH,NL,2020,0
A,NR,OTH,NL,2021,0
A,NR,OTH,NL,2022,1
A,NR,OTH,NL,2023,0
A,NR,OTH,NL,2024,0
A,NR,OTH,PL,2018,0
A,NR,OTH,PL,2019,324
A,NR,OTH,PL,2020,146
A,NR,OTH,PL,2021,0
A,NR,OTH,PL,2022,0
A,NR,OTH,PL,2023,0
A,NR,OTH,PL,2024,0
A,NR,OTH,PT,2017,0
A,NR,OTH,PT,2018,0
A,NR,OTH,PT,2019,0
A,NR,OTH,PT,2020,0
A,NR,OTH,PT,2021,0
A,NR,OTH,PT,2022,0
A,NR,OTH,PT,2023,0
A,NR,OTH,PT,2024,6
A,NR,OTH,RO,2017,1
A,NR,OTH,RO,2024,9
A,NR,OTH,SE,2015,1396
A,NR,OTH,SE,2016,888
A,NR,OTH,SE,2017,1133
A,NR,OTH,SE,2018,1043
A,NR,OTH,SE,2019,1187
A,NR,OTH,SE,2020,28
A,NR,OTH,SE,2021,1265
A,NR,OTH,SE,2022,2679
A,NR,OTH,SE,2023,0
A,NR,OTH,SE,2024,0
A,NR,OTH,SI,2015,237
A,NR,OTH,SI,2016,431
A,NR,OTH,SI,2017,1163
A,NR,OTH,SI,2018,1719
A,NR,OTH,SI,2019,2462
A,NR,OTH,SI,2020,1259
A,NR,OTH,SI,2021,2151
A,NR,OTH,SI,2022,2086
A,NR,OTH,SI,2023,0
A,NR,OTH,SI,2024,0
A,NR,OTH,SK,2020,2
A,NR,OTH,SK,2021,301
A,NR,OTH,SK,2023,121
A,NR,OTH,SK,2024,0
A,NR,PET,AT,2015,125656
A,NR,PET,AT,2016,136148
A,NR,PET,AT,2017,171862
A,NR,PET,AT,2018,192503
A,NR,PET,AT,2019,189054
A,NR,PET,AT,2020,133151
A,NR,PET,AT,2021,134529
A,NR,PET,AT,2022,119271
A,NR,PET,AT,2023,130321
A,NR,PET,AT,2024,150676
A,NR,PET,BE,2015,198299
A,NR,PET,BE,2016,256076
A,NR,PET,BE,2017,288484
A,NR,PET,BE,2018,347284
A,NR,PET,BE,2019,365729
A,NR,PET,BE,2020,268148
A,NR,PET,BE,2021,262988
A,NR,PET,BE,2022,263382
A,NR,PET,BE,2023,336741
A,NR,PET,BE,2024,294584
A,NR,PET,BG,2020,17491
A,NR,PET,BG,2021,21519
A,NR,PET,BG,2022,22196
A,NR,PET,BG,2023,29661
A,NR,PET,BG,2024,34027
A,NR,PET,CY,2015,5917
A,NR,PET,CY,2016,7134
A,NR,PET,CY,2017,7650
A,NR,PET,CY,2018,7857
A,NR,PET,CY,2019,8011
A,NR,PET,CY,2020,7130
A,NR,PET,CY,2021,9071
A,NR,PET,CY,2022,10633
A,NR,PET,CY,2023,12940
A,NR,PET,CY,2024,13032
A,NR,PET,CZ,2020,137334
A,NR,PET,CZ,2021,141738
A,NR,PET,CZ,2022,122954
A,NR,PET,CZ,2023,147244
A,NR,PET,CZ,2024,146875
A,NR,PET,DE,2015,1611389
A,NR,PET,DE,2016,1746291
A,NR,PET,DE,2017,2068741
A,NR,PET,DE,2018,2255042
A,NR,PET,DE,2019,2298504
A,NR,PET,DE,2020,1760071
A,NR,PET,DE,2021,1560342
A,NR,PET,DE,2022,1520618
A,NR,PET,DE,2023,1601700
A,NR,PET,DE,2024,1738089
A,NR,PET,DK,2015,138104
A,NR,PET,DK,2016,140938
A,NR,PET,DK,2017,143227
A,NR,PET,DK,2018,144443
A,NR,PET,DK,2019,159630
A,NR,PET,DK,2020,138421
A,NR,PET,DK,2021,134993
A,NR,PET,DK,2022,101039
A,NR,PET,DK,2023,95539
A,NR,PET,DK,2024,72095
A,NR,PET,EE,2015,14069
A,NR,PET,EE,2016,16592
A,NR,PET,EE,2017,19177
A,NR,PET,EE,2018,19686
A,NR,PET,EE,2019,20510
A,NR,PET,EE,2020,13164
A,NR,PET,EE,2021,16415
A,NR,PET,EE,2022,15324
A,NR,PET,EE,2023,17357
A,NR,PET,EE,2024,18397
A,NR,PET,EL,2021,75989
